Status,Start Date,Product,Style,Batch Number,Turn Count,Original Gravity,Date,Created By,Task,Temperature,Gravity,pH,Yeast Attenuation,ABV,Actual ABV,Taste Aroma Notes,Batch Locations
Completed,06/09/2023,Sherbière,Lager,784,2,12.1000,15/09/2023 ,Vincent Martineau,Fermentation Log / Fri Sep 15,17.40,2.50,4.58,3.76%,5.16%,0.00,0.8bar ,
Completed,06/09/2023,Sherbière,Lager,784,2,12.1000,18/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 18,18.00,2.40,4.56,3.79%,5.21%,0.00,0.9bar,
Completed,06/09/2023,Sherbière,Lager,784,2,12.1000,19/09/2023 ,Vincent Martineau,Fermentation Log / Tue Sep 19,18.00,2.40,4.61,3.79%,5.21%,0.00,0.8bar ,
Completed,13/09/2023,Quaker Stout,Stout,785,2,13.6000,13/09/2023 ,Vincent Martineau,Turn 1 / Post boil #1,0.00,13.60,5.31,0.00%,0.00%,0.00,,
Completed,13/09/2023,Quaker Stout,Stout,785,2,13.6000,13/09/2023 ,Vincent Martineau,Turn 2 / Post boil #2,0.00,12.60,5.28,0.00%,0.00%,0.00,,
Completed,13/09/2023,Quaker Stout,Stout,785,2,13.6000,13/09/2023 ,Vincent Martineau,Fermentation Log / Wed Sep 13,20.00,13.10,5.17,0.00%,0.00%,0.00,,
Completed,13/09/2023,Quaker Stout,Stout,785,2,13.6000,14/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Thu Sep 14,19.90,12.10,4.68,0.00%,0.00%,0.00,,
Completed,13/09/2023,Quaker Stout,Stout,785,2,13.6000,15/09/2023 ,Vincent Martineau,Fermentation Log / Fri Sep 15,20.00,5.10,4.14,0.00%,0.00%,0.00,Bulle plus plus ,
Completed,13/09/2023,Quaker Stout,Stout,785,2,13.6000,18/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 18,19.50,3.90,4.14,0.00%,0.00%,0.00,Bulle on off ,
Completed,13/09/2023,Quaker Stout,Stout,785,2,13.6000,19/09/2023 ,Vincent Martineau,Fermentation Log / Tue Sep 19,19.70,3.90,4.09,0.00%,0.00%,0.00,On off ,
Completed,13/09/2023,Quaker Stout,Stout,785,2,13.6000,20/09/2023 ,Vincent Martineau,Fermentation Log / Wed Sep 20,19.80,3.80,4.11,0.00%,0.00%,0.00,Pas de bulle ,
Completed,13/09/2023,Quaker Stout,Stout,785,2,13.6000,21/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 21,19.70,3.90,4.14,0.00%,0.00%,0.00,Pas de bulle ,
Completed,13/09/2023,Quaker Stout,Stout,785,2,13.6000,22/09/2023 ,Stephane Lavallée,Fermentation Log / Fri Sep 22,19.90,3.70,4.13,0.00%,0.00%,0.00,,
Completed,13/09/2023,Quaker Stout,Stout,785,2,13.6000,25/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 25,19.90,3.70,4.17,0.00%,0.00%,0.00,0 bulle ,
In-Progress,13/09/2023,Quaker Stout,Stout,785.1,0,0.0000,03/10/2023 ,Quentin Trudeau-Cauchon,Original Reading From 785,0.00,0.00,0.00,0.00%,0.00%,0.00,,PEN1
In-Progress,13/09/2023,Quaker Stout,Stout,785.2,0,0.0000,03/10/2023 ,Quentin Trudeau-Cauchon,Original Reading From 785,0.00,0.00,0.00,0.00%,0.00%,0.00,,PEN2
In-Progress,13/09/2023,Quaker Stout,Stout,785.3,0,0.0000,03/10/2023 ,Quentin Trudeau-Cauchon,Original Reading From 785,0.00,0.00,0.00,0.00%,0.00%,0.00,,PEN3
In-Progress,13/09/2023,Quaker Stout,Stout,785.4,0,0.0000,03/10/2023 ,Quentin Trudeau-Cauchon,Original Reading From 785,0.00,0.00,0.00,0.00%,0.00%,0.00,,PEN4
Completed,14/09/2023,Sherbière,Lager,786,2,12.7000,14/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 14,14.70,12.70,5.32,0.00%,0.00%,0.00,,
Completed,14/09/2023,Sherbière,Lager,786,2,12.7000,14/09/2023 ,Quentin Trudeau-Cauchon,Turn 1 / Post boil #1,0.00,12.70,5.47,0.00%,0.00%,0.00,,
Completed,14/09/2023,Sherbière,Lager,786,2,12.7000,14/09/2023 ,Brasseurs JC + Dépôt,Turn 2 / Post boil #2,0.00,12.10,5.45,0.00%,0.00%,0.00,,
Completed,14/09/2023,Sherbière,Lager,786,2,12.7000,18/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 18,15.00,6.40,4.46,0.00%,0.00%,0.00,Bulle plus plus ,
Completed,14/09/2023,Sherbière,Lager,786,2,12.7000,19/09/2023 ,Vincent Martineau,Fermentation Log / Tue Sep 19,17.90,4.30,4.38,0.00%,0.00%,0.00,Bulle plus ,
Completed,14/09/2023,Sherbière,Lager,786,2,12.7000,20/09/2023 ,Vincent Martineau,Fermentation Log / Wed Sep 20,18.20,2.50,4.45,0.00%,0.00%,0.00,1bar,
Completed,14/09/2023,Sherbière,Lager,786,2,12.7000,21/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 21,18.10,2.20,4.48,0.00%,0.00%,0.00,0.8bar ,
Completed,14/09/2023,Sherbière,Lager,786,2,12.7000,22/09/2023 ,Stephane Lavallée,Fermentation Log / Fri Sep 22,18.10,2.20,4.51,0.00%,0.00%,0.00,,
Completed,14/09/2023,Sherbière,Lager,786,2,12.7000,25/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 25,18.60,2.20,4.53,0.00%,0.00%,0.00,0 bar ,
Completed,14/09/2023,Sherbière,Lager,786.1,0,0.0000,06/10/2023 ,Antoine Dechamps,Fermentation Log - Post Tx,0.00,1.90,4.64,0.00%,0.00%,0.00,,
Completed,14/09/2023,Sherbière,Lager,786.1,0,0.0000,10/10/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,2.00,4.60,0.78%,1.03%,0.00,,
Completed,14/09/2023,Sherbière,Lager,786.1,0,0.0000,10/10/2023 ,Stephane Lavallée,Original Reading From 786,0.00,0.00,0.00,0.00%,0.00%,0.00,,
Completed,14/09/2023,Sherbière,Lager,786.1,0,0.0000,10/10/2023 ,Stephane Lavallée,Fermentation Log From 786,0.00,1.90,0.00,0.00%,0.00%,0.00,,
Completed,14/09/2023,Sherbière,Lager,786.1,0,0.0000,10/10/2023 ,Antoine Dechamps,Fermentation Log - Pre Can,1.30,2.10,4.61,0.00%,0.00%,0.00,,
In-Progress,20/09/2023,Polo,Lager,787,2,10.5000,20/09/2023 ,Vincent Martineau,Turn 1 / Post boil #1,0.00,10.50,5.20,0.00%,0.00%,0.00,,
In-Progress,20/09/2023,Polo,Lager,787,2,10.5000,20/09/2023 ,Brasseurs JC + Dépôt,Turn 2 / Post boil #2,18.00,11.70,5.19,0.00%,0.00%,0.00,,
In-Progress,20/09/2023,Polo,Lager,787,2,10.5000,20/09/2023 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Sep 20,16.10,11.60,5.12,0.00%,0.00%,0.00,,
In-Progress,20/09/2023,Polo,Lager,787,2,10.5000,21/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 21,11.90,11.60,0.00,0.00%,0.00%,0.00,Début bulle ,
In-Progress,20/09/2023,Polo,Lager,787,2,10.5000,25/09/2023 ,Vincent Martineau,Fermentation Log / Mon Sep 25,12.00,6.50,4.47,0.00%,0.00%,0.00,Bulle ,
In-Progress,20/09/2023,Polo,Lager,787,2,10.5000,26/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Tue Sep 26,14.70,4.50,4.46,0.00%,0.00%,0.00,,
In-Progress,20/09/2023,Polo,Lager,787,2,10.5000,27/09/2023 ,Maxime Roy,Fermentation Log / Wed Sep 27,15.00,3.10,4.48,0.00%,0.00%,0.00,"Spunding : 15,5 psi, bulle plus plus",
In-Progress,20/09/2023,Polo,Lager,787,2,10.5000,28/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 28,14.80,2.70,4.51,0.00%,0.00%,0.00,1bar bulle plus ,
In-Progress,20/09/2023,Polo,Lager,787,2,10.5000,29/09/2023 ,Vincent Martineau,Fermentation Log / Fri Sep 29,15.00,2.70,4.55,0.00%,0.00%,0.00,1bar mini bulle ,
In-Progress,20/09/2023,Polo,Lager,787,2,10.5000,02/10/2023 ,Brasseurs JC + Dépôt,Fermentation Log / Mon Oct 02,10.40,2.60,4.55,0.00%,0.00%,0.00,,
In-Progress,20/09/2023,Polo,Lager,787,2,10.5000,03/11/2023 ,Antoine Dechamps,Fermentation Log - Post Tx Jc-D,3.10,2.40,4.66,0.00%,0.00%,0.00,,
Completed,20/09/2023,Polo,Lager,787.1,0,0.0000,23/10/2023 ,Stephane Lavallée,Original Reading From 787,0.00,0.00,0.00,0.00%,0.00%,0.00,,
Completed,20/09/2023,Polo,Lager,787.1,0,0.0000,23/10/2023 ,Stephane Lavallée,Fermentation Log From 787,0.00,2.40,0.00,0.00%,0.00%,0.00,,
Completed,20/09/2023,Polo,Lager,787.1,0,0.0000,23/10/2023 ,Maxime Roy,Fermentation Log - post tx interco,0.00,2.40,4.67,0.00%,0.00%,0.00,,
Completed,20/09/2023,Polo,Lager,787.1,0,0.0000,24/10/2023 ,Antoine Dechamps,Fermentation Log - Pre Can,-0.50,2.40,4.68,0.93%,1.24%,0.00,,
Completed,20/09/2023,Polo,Lager,787.1,0,0.0000,24/10/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,2.40,4.65,0.93%,1.24%,0.00,,
Completed,20/09/2023,Polo,Lager,787.2,0,0.0000,03/11/2023 ,Maxime Roy,Original Reading From 787,0.00,0.00,0.00,0.00%,0.00%,0.00,,
Completed,20/09/2023,Polo,Lager,787.2,0,0.0000,03/11/2023 ,Antoine Dechamps,Fermentation Log - Post Tx Jc-D,3.10,2.40,4.66,0.00%,0.00%,0.00,,
Completed,20/09/2023,Polo,Lager,787.2,0,0.0000,06/11/2023 ,Antoine Dechamps,Fermentation Log - Pre Can,1.00,2.50,4.62,0.00%,0.00%,0.00,,
Completed,20/09/2023,Polo,Lager,787.2,0,0.0000,06/11/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,2.50,4.60,0.00%,0.00%,0.00,,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,26/09/2023 ,Quentin Trudeau-Cauchon,Fermentation Log,17.60,16.10,5.32,0.00%,0.00%,0.00,,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,26/09/2023 ,Quentin Trudeau-Cauchon,Turn 1 / Post boil #1,0.00,16.00,5.38,0.00%,0.00%,0.00,,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,27/09/2023 ,Vincent Martineau,Turn 2 / Post boil #2,0.00,15.90,5.43,0.00%,0.00%,0.00,,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,27/09/2023 ,Vincent Martineau,Fermentation Log / Wed Sep 27,18.10,16.10,5.22,0.00%,0.00%,0.00,,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,28/09/2023 ,Vincent Martineau,Fermentation Log / Thu Sep 28,18.30,15.00,4.77,0.00%,0.00%,0.00,,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,29/09/2023 ,Vincent Martineau,Fermentation Log / Fri Sep 29,18.30,12.80,4.46,0.00%,0.00%,0.00,Bulle plus plus ,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,02/10/2023 ,Karl Moffat,Fermentation Log / Mon Oct 02,18.40,8.20,4.27,0.00%,0.00%,0.00,Bulle   ,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,04/10/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Wed Oct 04,18.20,6.60,4.26,0.00%,0.00%,0.00,,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,05/10/2023 ,Marc-André Filiatrault,Fermentation Log / Thu Oct 05,19.40,5.60,4.25,0.00%,0.00%,0.00,,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,06/10/2023 ,Maxime Roy,Fermentation Log / Fri Oct 06,20.10,4.60,4.24,0.00%,0.00%,0.00,Bulle plus,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,09/10/2023 ,Vincent Martineau,Fermentation Log / Tue Oct 10,20.00,3.80,4.27,0.00%,0.00%,0.00,Bulle plus ,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,11/10/2023 ,Maxime Roy,Fermentation Log / Wed Oct 11,20.10,2.50,4.31,0.00%,0.00%,0.00,Pas de bulle,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,12/10/2023 ,Vincent Martineau,Fermentation Log / Thu Oct 12,20.00,2.40,4.34,0.00%,0.00%,0.00,On/ off ,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,13/10/2023 ,Vincent Martineau,Fermentation Log / Fri Oct 13,20.00,2.30,4.35,0.00%,0.00%,0.00,On off ,
Completed,26/09/2023,Trip d'Automne,Belge,788,2,16.0000,16/10/2023 ,Maxime Roy,Fermentation Log / Mon Oct 16,19.70,2.50,4.34,0.00%,0.00%,0.00,Pas de bulle,
Completed,27/09/2023,Trip d'Automne,Belge,788.1,0,0.0000,27/10/2023 ,Maxime Roy,Original Reading From 788,0.00,0.00,0.00,0.00%,0.00%,0.00,,
Completed,27/09/2023,Trip d'Automne,Belge,788.1,0,0.0000,27/10/2023 ,Maxime Roy,Fermentation Log From 788,0.00,2.60,0.00,0.00%,0.00%,0.00,,
Completed,27/09/2023,Trip d'Automne,Belge,788.1,0,0.0000,27/10/2023 ,Antoine Dechamps,Fermentation Log - Post Tx Dépot,0.00,2.60,4.39,0.00%,0.00%,0.00,,
Completed,27/09/2023,Trip d'Automne,Belge,788.1,0,0.0000,30/10/2023 ,Antoine Dechamps,Fermentation Log - Pre Can,1.40,2.60,4.44,1.02%,1.36%,0.00,,
Completed,27/09/2023,Trip d'Automne,Belge,788.1,0,0.0000,30/10/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,2.60,4.44,1.02%,1.36%,0.00,,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,27/09/2023 ,Vincent Martineau,Turn 1 / Données pré-kettle sour,0.00,17.80,5.66,0.00%,0.00%,0.00,,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,28/09/2023 ,Vincent Martineau,Turn 2 / Donnée pré kettle sour #2,0.00,16.80,5.74,0.36%,0.51%,0.00,,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,28/09/2023 ,Vincent Martineau,Turn 1 / Post boil #1,0.00,17.70,3.53,0.00%,0.00%,0.00,,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,28/09/2023 ,Vincent Martineau,Turn 1 / Donnée post kettle sour #1,40.00,0.00,3.51,0.00%,0.00%,0.00,,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,29/09/2023 ,Vincent Martineau,Turn 2 / Données post kettle sour #2,41.10,16.80,3.45,0.36%,0.51%,0.00,8h30 am,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,29/09/2023 ,Vincent Martineau,Turn 2 / Post boil #2,0.00,17.70,3.51,0.36%,0.51%,0.00,,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,29/09/2023 ,Vincent Martineau,Fermentation Log / Fri Sep 29,19.70,17.70,3.51,0.37%,0.52%,0.00,Bulle ,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,02/10/2023 ,Karl Moffat,Fermentation Log / Mon Oct 02,20.40,10.20,3.45,3.33%,4.70%,0.00,,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,04/10/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Wed Oct 04,20.20,8.00,3.46,4.18%,5.90%,0.00,,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,05/10/2023 ,Marc-André Filiatrault,Fermentation Log / Thu Oct 05,20.10,7.50,3.48,4.36%,6.16%,0.00,,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,06/10/2023 ,Maxime Roy,Fermentation Log / Fri Oct 06,20.00,7.40,3.47,4.40%,6.21%,0.00,Pas de bulle,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,11/10/2023 ,Maxime Roy,Fermentation Log / Wed Oct 11,19.80,7.20,3.50,4.49%,6.33%,0.00,Pas de bulle,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,12/10/2023 ,Vincent Martineau,Fermentation Log / Thu Oct 12,0.00,7.00,3.55,4.56%,6.43%,0.00,Pas de bulle ,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,12/10/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Apres fruits,0.00,7.40,3.51,4.56%,6.43%,0.00,,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,16/10/2023 ,Maxime Roy,Fermentation Log / Mon Oct 16,20.10,5.90,3.50,5.12%,7.23%,0.00,Pas de bulle,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,17/10/2023 ,Stephane Lavallée,Fermentation Log / Tue Oct 17,20.00,5.80,3.55,5.16%,7.28%,0.00,,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,18/10/2023 ,Maxime Roy,Fermentation Log / Wed Oct 18,19.90,5.40,3.56,5.30%,7.49%,0.00,Légères bulles,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,19/10/2023 ,Maxime Roy,Fermentation Log / Thu Oct 19,19.80,5.40,3.54,5.30%,7.49%,0.00,Légères bulles,
Completed,27/09/2023,Reve en couleurs | Griottes sureau,Fruit beer,789,2,17.8000,20/10/2023 ,Antoine Dechamps,Fermentation Log / Fri Oct 20,9.50,5.40,3.55,5.30%,7.49%,0.00,,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,04/10/2023 ,Quentin Trudeau-Cauchon,Turn 1 / Post boil #1,0.00,12.70,5.49,0.00%,0.00%,0.00,,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,04/10/2023 ,Brasseurs JC + Dépôt,Turn 2 / Post boil #2,15.00,12.30,5.45,0.00%,0.00%,0.00,,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,04/10/2023 ,Brasseurs JC + Dépôt,Fermentation Log / Wed Oct 04,14.80,12.70,5.33,0.00%,0.00%,0.00,,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,05/10/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Thu Oct 05,14.90,12.70,4.90,0.00%,0.00%,0.00,,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,06/10/2023 ,Maxime Roy,Fermentation Log / Fri Oct 06,15.00,10.90,4.66,0.00%,0.00%,0.00,Bulle plus,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,10/10/2023 ,Vincent Martineau,Fermentation Log / Tue Oct 10,15.00,3.20,4.41,0.00%,0.00%,0.00,Bulle ,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,11/10/2023 ,Maxime Roy,Fermentation Log / Wed Oct 11,16.40,2.20,4.46,0.00%,0.00%,0.00,1.0 bar,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,12/10/2023 ,Vincent Martineau,Fermentation Log / Thu Oct 12,16.90,2.20,4.47,0.00%,0.00%,0.00,1bar ,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,13/10/2023 ,Vincent Martineau,Fermentation Log / Fri Oct 13,17.20,2.10,4.47,0.00%,0.00%,0.00,1bar,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,16/10/2023 ,Maxime Roy,Fermentation Log / Mon Oct 16,17.50,2.10,4.52,0.00%,0.00%,0.00,"0,9 bar pas de bulle",
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,06/11/2023 ,Antoine Dechamps,Fermentation Log - Post Tx Jc-D,0.00,2.00,4.57,0.00%,0.00%,0.00,,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,07/11/2023 ,Antoine Dechamps,Fermentation Log - Pre Can,1.20,2.00,4.58,0.00%,0.00%,0.00,,
Completed,04/10/2023,Sherbière,Lager,790,2,12.7000,07/11/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,2.00,4.55,0.00%,0.00%,0.00,,
Completed,30/10/2023,Sherbière,Lager,790.1,0,1.9000,30/10/2023 ,Antoine Dechamps,Fermentation Log - Post Tx JC-D,0.00,1.90,4.65,0.00%,0.00%,0.00,,
Completed,30/10/2023,Sherbière,Lager,790.1,0,1.9000,30/10/2023 ,Antoine Dechamps,Fermentation Log - Pre Can,1.10,2.00,4.65,0.00%,0.00%,0.00,,
Completed,30/10/2023,Sherbière,Lager,790.1,0,1.9000,31/10/2023 ,Antoine Dechamps,Fermentation Log - Can,0.00,2.10,4.65,0.00%,0.00%,0.00,,
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,05/10/2023 ,Quentin Trudeau-Cauchon,Turn 1 / Post boil #1,0.00,11.70,5.19,0.00%,0.00%,0.00,,JCBT1
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,05/10/2023 ,Brasseurs JC + Dépôt,Turn 2 / Post boil #2,0.00,15.90,5.34,0.00%,0.00%,0.00,,JCBT1
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,05/10/2023 ,Brasseurs JC + Dépôt,Fermentation Log / Thu Oct 05,17.30,16.10,5.24,0.00%,0.00%,0.00,,JCBT1
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,06/10/2023 ,Maxime Roy,Fermentation Log / Fri Oct 06,12.00,15.90,4.94,0.00%,0.00%,0.00,Pas de bulle,JCBT1
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,09/10/2023 ,Vincent Martineau,Fermentation Log / Tue Oct 10,12.00,9.40,4.54,0.00%,0.00%,0.00,Bulle plus plus ,JCBT1
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,11/10/2023 ,Maxime Roy,Fermentation Log / Wed Oct 11,12.20,7.10,4.47,0.00%,0.00%,0.00,Bulle plus plus,JCBT1
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,12/10/2023 ,Vincent Martineau,Fermentation Log / Thu Oct 12,14.70,5.90,4.48,0.00%,0.00%,0.00,Bulle plus plus ,JCBT1
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,13/10/2023 ,Vincent Martineau,Fermentation Log / Fri Oct 13,15.20,5.00,4.46,0.00%,0.00%,0.00,Bulle plus plus ,JCBT1
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,16/10/2023 ,Maxime Roy,Fermentation Log / Mon Oct 16,15.20,3.00,4.49,0.55%,0.73%,0.00,"10,5 psi pas de bulle",JCBT1
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,17/10/2023 ,Brasseurs JC + Dépôt,Fermentation Log / Tue Oct 17,15.30,3.00,4.56,0.55%,0.73%,0.00,,JCBT1
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,18/10/2023 ,Maxime Roy,Fermentation Log / Wed Oct 18,15.40,3.00,4.55,0.55%,0.73%,0.00,"3,5 psi pas de bulle",JCBT1
In-Progress,05/10/2023,Svetly speciali | choix du brasseur,Lager,791,2,11.7000,19/10/2023 ,Maxime Roy,Fermentation Log / Thu Oct 19,15.30,3.00,4.55,0.55%,0.73%,0.00,Environ 2 psi sur spunding pas de bulle,JCBT1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,17/10/2023 ,Stephane Lavallée,Fermentation Log / Tue Oct 17,17.80,15.90,5.20,0.00%,0.00%,0.00,,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,17/10/2023 ,Quentin Trudeau-Cauchon,Turn 1 / Post boil #1,0.00,16.20,5.27,0.00%,0.00%,0.00,,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,17/10/2023 ,Stephane Lavallée,Turn 2 / Post boil #2,0.00,15.80,0.00,0.00%,0.00%,0.00,,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,18/10/2023 ,Maxime Roy,Fermentation Log / Wed Oct 18,17.90,15.30,4.83,0.00%,0.00%,0.00,Bulle plus,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,19/10/2023 ,Maxime Roy,Fermentation Log / Thu Oct 19,18.00,11.80,4.40,0.00%,0.00%,0.00,Bulles plus plus,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,20/10/2023 ,Antoine Dechamps,Fermentation Log / Fri Oct 20,17.80,9.00,4.28,0.00%,0.00%,0.00,,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,23/10/2023 ,Martin Boisclair,Fermentation Log / Mon Oct 23,19.90,4.30,4.18,0.00%,0.00%,0.00,,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,24/10/2023 ,Victor lalonde,Fermentation Log / Tue Oct 24,20.00,3.40,4.19,0.00%,0.00%,0.00,,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,25/10/2023 ,Vincent Martineau,Fermentation Log / Wed Oct 25,20.00,2.90,4.20,0.00%,0.00%,0.00,On off ,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,26/10/2023 ,Quentin Trudeau-Cauchon,Fermentation Log / Thu Oct 26,20.00,2.80,4.19,0.00%,0.00%,0.00,,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,27/10/2023 ,Vincent Martineau,Fermentation Log / Fri Oct 27,19.80,2.70,4.34,0.00%,0.00%,0.00,Bulle on off ,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,31/10/2023 ,Vincent Martineau,Fermentation Log / Tue Oct 31,18.90,2.40,4.33,0.00%,0.00%,0.00,Pas de bulle ,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,01/11/2023 ,Vincent Martineau,Fermentation Log / Wed Nov 01,0.00,2.60,4.30,0.00%,0.00%,0.00,Pas de bulle ,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,02/11/2023 ,Marc-André Filiatrault,Fermentation Log / Thu Nov 02,18.60,2.50,4.38,0.00%,0.00%,0.00,,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,03/11/2023 ,Martin Boisclair,Fermentation Log / Fri Nov 03,18.50,2.60,4.31,0.00%,0.00%,0.00,,JCFV1
In-Progress,17/10/2023,Trip d'Automne,Belge,792,2,16.2000,06/11/2023 ,Vincent Martineau,Fermentation Log / Mon Nov 06,18.60,2.80,4.36,0.00%,0.00%,0.00,,JCFV1
In-Progress,24/10/2023,Sherbière,Lager,793,2,11.9000,24/10/2023 ,Stephane Lavallée,Turn 1 / Post boil #1,0.00,11.90,5.50,0.00%,0.00%,0.00,,JCFV4
